page_view;user_engagement;scroll;session_start;first_visit;view_item;view_promotion;add_to_cart;begin_checkout;select_item;view_search_results;add_shipping_info;select_promotion;add_payment_info;click;view_item_list
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
10;7;4;2;1;1;0;0;0;0;1;0;0;0;0;0
3;2;3;1;1;0;1;0;0;0;0;0;0;0;0;0
5;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
45;41;27;7;0;10;10;1;11;0;0;11;0;1;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
53;53;22;6;1;4;11;0;0;0;1;0;0;0;1;0
3;2;2;2;1;0;2;0;0;0;0;0;1;0;0;0
6;6;1;1;0;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14;10;9;1;1;0;4;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
12;11;8;6;0;0;3;0;0;0;0;0;0;0;0;0
16;14;6;4;0;7;3;0;0;1;0;0;0;0;0;0
3;3;0;1;1;0;1;0;0;0;1;0;0;0;0;0
8;8;3;1;0;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
62;61;2;2;1;0;8;0;0;0;0;0;0;0;0;0
2;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0
4;3;3;2;1;2;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
30;29;10;5;0;13;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
13;10;11;2;1;9;2;0;0;3;3;0;0;0;0;0
13;12;6;3;0;8;1;0;0;0;3;0;0;0;0;0
12;12;6;1;0;6;4;0;0;0;0;0;0;0;0;0
4;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
8;8;4;2;0;1;1;0;0;0;0;0;0;0;0;0
7;0;0;7;1;0;7;0;0;0;0;0;0;0;0;0
80;80;16;5;0;19;1;0;4;0;0;2;0;3;0;0
21;21;12;4;1;21;5;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
7;4;4;2;0;0;4;0;0;0;0;0;0;0;0;0
7;7;2;1;1;0;1;0;0;0;0;0;0;0;0;0
5;4;4;1;1;1;1;0;0;0;1;0;1;0;0;0
5;2;1;1;0;0;4;0;0;0;0;0;0;0;0;0
12;11;3;12;1;2;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
4;4;1;1;1;0;1;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
16;16;14;1;1;6;1;0;0;0;0;0;0;0;0;0
6;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0
9;9;3;6;1;0;4;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
108;108;52;9;0;54;0;0;0;0;7;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
4;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;6;1;1;3;1;0;0;0;0;0;0;0;0;0
10;10;4;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
9;9;6;2;0;5;1;0;0;0;0;0;0;0;0;0
3;3;0;1;1;2;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
16;13;14;7;0;1;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;3;4;1;1;0;0;0;0;0;1;0;0;0;0;0
8;5;4;3;0;1;2;0;0;0;3;0;0;0;0;0
8;7;1;1;0;0;3;0;0;0;0;0;0;0;0;0
3;3;0;2;1;0;3;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0
3;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;3;1;0;1;0;0;0;0;0;0;0;0;0
3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
10;5;4;4;1;0;4;0;0;0;0;0;0;0;0;0
3;3;3;3;1;2;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
9;9;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
9;9;2;1;1;3;1;0;0;0;0;0;0;0;0;0
2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;4;1;1;1;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;2;1;0;0;0;0;0;0;0;0;0
5;5;3;3;1;3;0;0;0;0;0;0;0;0;0;0
9;9;4;2;1;0;7;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;3;1;1;2;0;0;0;0;0;0;0;0;0;0
2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;2;3;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
12;11;7;2;1;9;1;0;0;2;0;0;0;0;0;0
6;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
14;14;4;1;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;3;1;1;0;2;0;0;0;0;0;0;0;0;0
20;20;10;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;0;2;1;0;2;0;0;0;0;0;0;0;0;0
7;6;5;1;0;0;2;0;0;0;0;0;0;0;0;0
5;4;4;1;1;0;2;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;4;2;1;4;1;0;0;0;0;0;0;0;0;0
3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;1;0;0;0;0;0
5;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0
9;8;0;1;1;12;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;4;1;1;0;2;0;0;0;0;0;0;0;0;0
0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0
3;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0
14;14;7;1;1;7;0;0;0;0;2;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;0;0;1;1;0;4;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
4;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;1;1;2;1;0;0;0;0;0;0;0;0;0
3;3;2;1;0;2;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;1;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
14;13;5;3;1;9;3;0;0;0;0;0;1;0;0;0
18;14;3;2;1;0;7;0;0;0;0;0;0;0;0;0
13;12;2;2;1;12;1;0;0;0;0;0;0;0;0;0
5;4;2;2;1;1;1;0;0;0;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;2;1;1;4;1;0;0;0;0;0;0;0;0;0
4;4;1;2;1;1;2;0;0;0;0;0;0;0;0;0
0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;10;9;1;0;1;0;0;1;0;0;1;0;1;0;0
7;5;2;3;0;0;4;0;0;0;0;0;1;0;0;0
6;6;3;2;1;4;1;0;0;0;0;0;0;0;0;0
32;31;25;5;1;15;4;9;0;0;0;0;1;0;0;0
6;6;3;1;1;2;3;0;0;0;0;0;0;0;0;0
10;7;7;2;1;7;1;0;0;0;1;0;2;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
4;3;1;2;0;1;1;0;0;0;0;0;1;0;0;0
1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
7;6;5;4;1;0;2;0;0;0;0;0;0;0;1;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;3;1;1;0;2;0;0;0;0;0;0;0;0;0
39;32;22;1;1;0;9;0;0;0;0;0;0;0;0;0
2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
15;15;14;1;1;3;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
9;8;4;3;1;5;1;0;0;0;0;0;1;0;0;0
4;3;2;1;1;0;2;0;0;0;0;0;0;0;0;0
6;6;3;2;1;7;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;3;2;1;7;1;0;0;0;0;0;0;0;0;0
55;54;35;4;1;17;2;7;14;1;0;7;0;5;0;0
3;3;1;2;0;0;2;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;5;2;4;0;3;3;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
11;11;5;1;1;1;2;0;0;0;0;0;0;0;0;0
3;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0
20;20;8;4;1;18;4;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
5;5;5;2;0;3;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;6;1;10;0;0;5;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
93;65;2;6;0;0;16;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;7;2;1;11;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
152;84;5;8;0;0;13;0;0;0;0;0;1;0;0;0
27;18;4;7;0;1;7;0;0;0;2;0;0;0;0;0
50;43;24;3;1;28;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;4;1;1;6;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
32;24;2;3;1;0;8;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
99;87;58;3;0;35;5;0;3;6;1;3;0;3;0;0
1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
10;9;2;1;1;1;6;0;0;0;0;0;2;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;3;2;0;0;3;0;0;0;0;0;0;0;2;0
2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0
4;2;0;2;1;2;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;6;7;4;1;2;1;0;0;0;0;0;0;0;0;0
6;6;4;2;1;0;2;0;0;0;0;0;0;0;0;0
2;1;1;2;0;1;1;0;0;0;0;0;0;0;0;0
62;45;1;6;0;0;10;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
10;10;6;4;0;0;1;0;0;0;0;0;0;0;1;0
8;8;6;2;1;1;2;0;0;0;0;0;0;0;0;0
5;5;3;2;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
4;4;3;2;1;1;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;4;1;0;2;1;0;1;0;1;1;0;0;0;0
9;9;5;1;1;2;1;0;0;0;0;0;0;0;0;0
13;13;6;5;0;10;3;6;1;0;0;1;0;2;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0
3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
31;30;30;4;1;9;4;0;6;0;0;3;0;3;0;0
6;5;1;1;1;2;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
9;8;0;1;1;3;3;0;1;0;0;1;0;0;0;0
7;6;1;2;1;2;1;0;0;0;0;0;0;0;0;0
19;16;6;3;1;9;3;3;0;1;0;0;1;0;0;0
3;3;1;2;0;0;2;0;0;0;0;0;0;0;0;0
14;14;9;6;0;9;0;0;0;0;0;0;0;0;0;0
4;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
34;34;21;3;1;13;3;7;3;0;2;1;0;1;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;1;1;3;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
7;6;3;3;1;0;5;0;0;0;0;0;0;0;0;0
9;7;2;2;0;0;2;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
20;20;10;3;1;4;2;0;0;0;0;0;0;0;0;0
9;9;3;2;1;7;0;0;0;0;0;0;0;0;0;0
19;19;14;1;1;23;1;0;0;0;0;0;1;0;0;0
10;7;4;3;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;3;1;0;0;2;0;0;0;0;0;0;0;0;0
8;7;0;1;1;3;2;0;1;0;0;1;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;2;1;0;2;0;0;0;0;0;0;0;0;0
108;109;66;5;0;26;4;0;6;0;0;6;0;11;1;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
22;21;16;3;0;9;7;0;0;0;1;0;0;0;0;0
95;92;42;5;1;54;4;0;6;0;0;3;0;2;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;1;0;1;0;0;0
1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
3;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
8;6;3;3;0;1;4;0;0;0;1;0;0;0;0;0
10;10;9;4;1;0;4;0;0;0;0;0;0;0;0;0
13;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;3;2;0;0;5;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;7;1;1;2;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
12;7;8;3;1;0;2;0;0;0;0;0;0;0;0;0
7;5;3;1;1;2;1;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
115;115;1;1;1;59;6;0;1;0;2;1;0;0;0;0
3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
18;18;10;2;1;1;5;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;4;3;0;0;2;0;0;0;0;0;0;0;0;0
12;10;6;3;1;1;1;0;1;0;0;1;0;0;0;0
4;3;0;1;1;6;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;2;1;1;0;1;0;0;0;0;0;1;0;0;0
2;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0
115;115;1;1;1;60;6;0;1;0;2;1;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;4;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
20;19;12;1;1;11;0;0;0;0;0;0;0;0;0;0
10;10;5;5;1;4;3;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
24;24;4;2;0;0;5;0;0;0;0;0;0;0;0;0
16;16;10;1;1;12;2;0;0;0;5;0;1;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;11;7;3;1;10;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
43;38;17;6;1;15;5;0;0;0;0;0;1;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
3;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
3;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0
